Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Congo, Dem. Rep.",COD,668.327408185356,589.88893385397,507.716403576845,422.504043286962,391.507717211764,381.717822161389,367.434632780743,338.411808157422,325.413958743692,304.336647951865,276.216682819563,263.051268616829,262.972797533029,269.243780884,278.476786186906,286.29157701886,291.971436482544,300.291828774835,308.652808364549,307.109163373246,318.075751596552,328.750569158586,340.714023454477,357.393232021112,378.46662505639
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Congo, Rep.",COG,2713.10128518113,2703.51900460959,2699.57309744349,2600.98947500236,2391.31032635956,2418.4267474692,2452.13807482915,2368.34013271847,2387.56129766226,2260.72982379138,2364.6129178485,2387.84863588437,2430.28514505821,2383.35912325351,2395.81962093508,2503.31205460566,2573.50988112391,2447.511634057,2496.50230803669,2595.74849923104,2737.34233022991,2751.91068017695,2782.11188217843,2806.3474323355,2922.97318474196
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Cote d'Ivoire,CIV,1448.033637228,1398.22024042038,1346.79807271025,1298.84418910626,1266.53159676387,1314.11994116383,1372.79020147253,1382.62158840497,1410.73839262674,1396.99955388816,1336.4296095336,1310.28647171021,1264.22230582965,1224.96834139448,1218.12034968682,1216.20847120489,1210.66821074406,1207.08718862636,1211.6238427928,1223.51061659574,1219.74909551521,1138.66495674014,1229.7782002766,1305.70922739725,1384.91034944304
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Equatorial Guinea,GNQ,507.895779429347,486.984677562711,635.249741604941,682.164149844727,768.866811356712,871.588665551746,1398.89266075192,3364.35289934125,4002.27095207541,4831.07265350996,5484.3008321114,8603.95567945469,9867.56210239629,10788.028906799,14266.9279169733,15941.6469782793,16413.5404083651,18075.1767611423,20333.9404431737,19684.6970059263,17136.4456757583,17461.5519241769,18106.3366583104,16634.7676730409,16028.2495373322
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Eritrea,ERI,..,..,378.195428852938,431.785457796836,525.724216825098,539.926147948885,584.953704958787,622.236645893419,620.91748468562,606.325512678544,571.60323059432,603.105100089819,601.034246875246,565.725053670377,556.035639862693,554.488199426537,535.929673118151,532.231477277782,471.166624825861,480.608925018737,482.1490904235,514.179598235776,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ethiopia,ETH,207.219781415404,185.729900467257,163.623280621142,178.608647306301,177.994872815621,182.708878237354,199.005021700008,199.111302852145,186.661401899107,190.691548272396,196.504962197176,206.743143498219,203.905912851548,193.866915123198,214.044831566806,232.783200207957,251.0560465436,272.39119804668,293.853313282981,311.367743764672,341.309909200504,369.584420036853,391.131795305971,421.384135742306,452.778236052888
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Gabon,GAB,11117.0780456695,11482.9373649359,10835.096377194,10969.7818380809,11085.1951332289,11342.2074195449,11459.4583613294,11816.537618243,11925.7831416031,10593.2393655941,10137.5501854716,10098.6011352893,9823.25199183097,9788.87913716629,9595.8514899822,9579.35612256936,9041.67368370537,9299.46398830877,8715.45671862619,8449.93975567848,8754.11392185095,9060.66198725122,9212.29127371184,9408.0061968899,9508.14829270738
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Gambia, The",GMB,515.329318743592,513.050121372174,514.021748796333,514.465290102492,501.110487460186,491.592910571878,488.555139793021,498.202520693665,501.082406725896,517.775544065441,530.101214288007,543.784995427494,509.721395155243,527.504387104399,546.774802945014,524.512768714294,513.754355252034,515.771950276684,528.371602451752,544.958564435794,562.482515877715,521.611529891501,533.776843090318,542.131868769295,530.317659945004
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ghana,GHA,823.58167272907,843.371560583113,852.048912832234,869.062574711785,873.896926770507,886.47694741304,904.337547466581,919.640195183521,940.035343774864,957.967877355924,969.223555380733,982.93266749867,1001.23786170576,1026.39835751809,1056.00037533726,1089.46832083985,1129.23951607771,1147.86650079965,1220.71326686413,1247.46273767209,1312.60755731025,1460.64566451852,1558.45662357158,1633.49404214283,1659.77614480489
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guinea,GIN,569.719339440412,554.046550886928,539.618529787272,534.837044744208,527.984005346809,529.374822878677,535.220157168361,549.082789735197,558.028554844908,569.22772887209,573.223454597421,583.424778301859,602.395953713983,598.616262106383,600.980415373578,606.874402325215,609.33065762079,635.168546593663,646.968779257275,622.938228964168,635.671485240139,655.92344298254,679.556105968681,690.666992162303,699.964083772918
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guinea-Bissau,GNB,614.461883089477,630.310663672492,621.867599372502,619.896601123008,625.386789052112,639.36425384823,700.025225172846,732.46638241357,517.782951041732,514.14665191197,532.267639018964,533.498089180392,517.619949198088,509.65695498922,512.427534327433,522.486155030438,522.509421809393,526.841286029863,530.93064211566,535.280986941756,546.721668646992,576.013038951893,551.637377191598,554.911608471872,545.898519631262
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kenya,KEN,930.053026391684,913.110171374624,877.349813361335,853.435578893972,849.696267547223,861.249091026432,871.429953614735,851.183571851277,855.099649267719,851.067757043168,833.029813172049,841.22054989934,823.091943083705,824.470152186113,843.229370851611,868.922820474339,900.100564670556,935.656508345081,912.376719197583,917.043826725433,967.340077341325,998.998390810035,1016.82770097385,1048.26920551001,1075.63876293995
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lesotho,LSO,681.785187879699,715.638862558698,750.451918231594,761.605253849683,792.2867524516,804.839087870182,837.5635585531,857.46274836985,860.737309486781,855.848055079524,880.371678771732,903.384777383862,902.099835131388,935.471223591383,943.613180274966,968.399911687998,1001.08706764943,1040.66757345517,1101.00441712382,1113.98481311091,1169.26784178666,1235.66277612407,1293.63341489502,1300.40615398731,1323.23773245461
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liberia,LBR,409.566918129436,357.608220906323,236.446997830677,160.258822047815,124.59557706295,115.794135586346,122.856110468139,235.451340671043,283.431706361217,321.904554323715,392.490207474937,389.548437855619,394.739885375532,271.022142025795,272.855156742636,279.796234287132,292.037742262349,307.39961859516,315.876086306823,319.655736409264,327.420509735634,343.646400315538,361.232507392421,383.079439650093,376.588857333968
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Madagascar,MDG,492.398908832677,448.035509251794,440.137210467183,436.101667406309,422.746160759111,416.938320785458,412.808337480976,414.774253712874,417.66667602124,423.576141162102,430.108996269166,442.135823538468,374.489090807365,398.901978555256,407.517462052747,413.867494917738,422.141167051048,435.717245157376,453.636564218075,423.305740799147,412.730934137725,407.327281863527,408.342125554289,406.374993170931,408.66103307232
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malawi,MWI,330.591120164555,351.861643331406,323.091772585869,353.455711818268,315.929623949565,364.608505668198,383.517887258826,387.630640020127,390.582491913197,390.089366695589,384.680169731663,355.55084871916,352.028451075147,362.371936368191,371.787370319128,373.232124951135,379.438608020211,403.494596818576,421.226144835484,442.557284715216,458.868174427665,466.963342157269,461.887341804434,471.840466288291,484.368624882756
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mali,MLI,481.254851922966,526.136352725205,496.813828953952,499.220412077353,504.358537908145,495.698185992357,517.086960734825,528.268274597294,553.665074170031,569.704206145799,553.578011379499,620.28478371654,620.558309986618,656.49188813152,645.922979170616,666.257623041383,674.740126499254,675.409208703543,684.494418446572,693.546068446026,708.370763247419,709.399379806696,683.001597367231,678.756280584149,705.788472691968
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1018.27052039406,1009.10876654537,1001.02075616179,1031.7071011952,972.880754408054,1038.26411975344,1066.51936749451,992.595531345544,989.103322251004,1033.13925934996,998.106967953896,988.470248312813,966.472927649457,995.194650546284,1022.75037037495,1083.19527441262,1251.63016374212,1251.15437699274,1229.45438685399,1182.37837016932,1203.38366252431,1223.34460125276,1256.20196971185,1293.55548551849,1326.15865461139
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritius,MUS,3707.85678044002,3830.7413227819,4026.8923036784,4181.67106303698,4294.08812067805,4439.86281298095,4640.25302541719,4843.14424524771,5083.42333885946,5150.24990923686,5560.23464877619,5658.44969158121,5738.05597447947,5905.00121337216,6205.25319645813,6245.19695733021,6746.88662255439,7100.86182329714,7456.36924572352,7683.12492469643,8000.37643182154,8313.27125393119,8580.08564924831,8848.88703200817,9163.63335427008
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,172.910866337086,176.788567559002,161.833815902723,169.218234282795,172.792561798687,170.581708907845,209.861657003139,226.303923316425,246.71009886105,259.231825347606,256.539379736227,281.067691329025,296.983486342821,307.034073405739,321.302880361857,339.132244173654,361.745037616069,377.383271912345,391.710147288148,404.595020107936,419.225814942685,436.143181546185,454.106823967563,472.590637038848,493.2522360566
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Namibia,NAM,3509.3562424874,3663.71454086257,3802.63235655297,3631.58073836806,3586.94271056905,3617.29003502938,3620.88906120815,3661.05152080502,3673.84459937341,3700.5911112498,3746.71311947165,3723.52529674691,3845.057149665,3958.87386263969,4394.41064649818,4454.63476045359,4715.1059655428,4968.66403369319,5036.25469879361,4978.68000183449,5191.58308141444,5351.36974539229,5502.25887327398,5679.27865244971,5901.24288650535
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Niger,NER,382.485944993439,379.737074266092,343.512962369227,336.944783365315,338.592437603163,335.48074775075,334.845581243757,331.896505099004,353.417241825761,338.847712829882,322.149889580638,332.755540702062,330.548164308641,335.668229742098,323.969967892034,326.331710069065,332.7108759389,330.633212491199,349.004680222814,333.690292940382,348.151510969273,342.859308364029,368.942844191906,373.736874636553,386.725799663821
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nigeria,NGA,1374.43676145709,1331.6119988263,1304.09028331803,1298.44095341091,1277.99292628393,1242.73804698383,1272.72925005516,1276.24081980144,1278.65131530213,1253.04789356196,1287.05925568582,1310.50596814504,1326.24296912489,1426.90330680975,1860.06237676129,1875.02964242477,1976.70846883522,2056.83859079469,2128.66663180797,2216.49939424471,2327.32066957391,2376.63877298209,2412.86078154877,2475.94805767418,2563.09212403547
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Rwanda,RWA,360.160784814253,360.268222186238,401.340273318677,392.326521717416,204.77268268638,280.499455689479,306.575546007101,327.244053226363,329.115107432062,319.061172435449,327.096812782562,341.993367281652,377.711879315713,379.643976508435,401.409683518251,430.633605268414,459.412163330863,482.13993878546,521.545279677123,539.378798628513,563.491048683175,591.821409198916,627.852381789923,640.947436996968,672.748918739012
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,854.424169246088,862.903367583311,863.49405408072,898.652802631319,911.005601818111,952.679773582715,1015.39539151551,1024.17905959752,1082.71488216605,1083.66427087214,1129.75496146201,1152.89977984922,1162.53739655918,1191.43677478978,1240.99809862157
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Senegal,SEN,846.85880737083,842.409326186077,827.378247022835,813.575966058158,790.499966787031,810.574264426492,805.924535983828,810.998708016398,838.605618634695,870.793082794352,877.00225326756,894.511597244125,877.648151016818,912.250511988597,940.686920955371,967.498720282715,965.109502555181,985.749913663126,994.380234160806,990.320872199534,1002.52994032218,990.680473308221,1003.9915250022,1008.02403859158,1018.39274765938
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Seychelles,SYC,7542.55943086465,7648.21344645996,8158.4112635336,8485.29142847674,8196.09255478744,8009.79450081096,8281.28009926578,9163.68506599416,9741.36050272366,9730.69992339457,9790.27077165215,9559.55195720089,9384.15248144775,8932.19505426459,8709.78268874452,9450.27943363655,10126.290476779,11124.6571123506,10645.0866961106,10486.1898908954,10804.6844747547,11967.3623467509,12633.8883330393,13153.0386775823,13379.590567362
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sierra Leone,SLE,416.230301597778,423.564968326235,343.50076639706,350.165295049399,345.244100077551,318.279425558483,323.291930953538,302.658832934105,304.651370550035,292.958493375246,303.78909811539,271.689644163777,327.967422691222,342.019023665569,347.900129374393,348.944739727096,356.244958619095,374.282875411703,384.898030867826,393.545483439669,405.128401768805,414.791671283747,466.86119944486,550.875981740217,563.174505274181
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,5934.22411615196,5739.73331217938,5485.4411271779,5423.5879502245,5474.19692985421,5528.16947147628,5657.32791037655,5706.17480392172,5643.2614851174,5688.3085121265,5837.88517841162,5912.67012073949,6045.96318799062,6142.94031187194,6343.02974727843,6599.35652472708,6892.36241269015,7185.7529988788,7337.84017375611,7145.78412283471,7275.38211193642,7416.71618531578,7475.7762225883,7552.26067082137,7571.87598489247
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1532.18435690432,1541.60864404791,1562.23934569833,1435.33057875291,747.474148383914,818.43836025409,820.114010450627
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sudan,SDN,764.731508712802,801.060518714871,831.791578714057,847.276732749871,833.417573862451,860.004007511502,886.475755707185,953.554863707042,967.405134699737,969.956950886771,1003.00204956655,1038.58143323351,1074.63929720563,1125.76439929862,1137.56307700031,1189.96098816905,1275.26202714751,1385.41002741421,1455.31837393618,1464.25459985984,1476.47808657841,1592.96439982383,1797.10607498255,1832.31377657135,1837.13836221111
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Swaziland,SWZ,2720.02952535501,2692.12171084386,2716.37078592712,2746.21316371564,2759.14266591056,2835.03905247619,2881.07516785941,2904.69558489327,2916.38907723734,2946.11066801898,2953.2323032543,2952.508373425,3059.013874335,3158.82609806071,3250.39921733781,3411.67334043328,3568.85727649788,3668.48073354962,3633.31558890759,3622.1120004461,3690.23922847955,3704.14065778865,3807.74132136395,3977.9764266223,3980.77444806893
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tanzania,TZA,494.202501528075,488.076715606887,474.644596298166,464.533054210335,456.893124294896,459.17497299278,466.8130068329,470.722367743995,475.928709244261,486.410931052112,497.204179862896,512.968270200975,534.696652292606,555.496036218895,581.772410946086,610.822326055782,620.059709328745,651.903658068268,666.813239576787,680.806130308502,701.604550062032,733.670798969347,747.66445255863,777.403631380315,806.150078454873
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Togo,TGO,545.206096403149,528.095747707227,495.453390864247,411.181440145464,461.577031662488,484.935502925586,512.879838620492,568.984188324217,538.734044476775,535.322454273127,515.669772437193,493.248301180906,475.699196736596,486.309191471064,483.765465442695,476.671547533371,482.859636282208,480.775907763523,478.36177551767,481.960278006291,487.923891266382,498.24289796025,508.540041972532,514.944965988397,531.156102203549
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uganda,UGA,302.126106733825,308.273027119079,308.343027404662,323.228928593848,333.005140527306,359.764247741769,380.338652932737,387.600618729374,394.247295342451,412.798477557732,412.196380392662,419.33578376004,440.652174474629,453.197792569557,467.479965333754,480.095353415334,513.752759964441,538.039368509351,565.067857794976,583.097021452623,595.206173218534,629.240446505829,631.555118119621,632.486137809121,642.877313665016
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zambia,ZMB,1044.97060684947,1017.65597261434,974.89385761632,1015.1113909384,903.89152486111,905.554641891652,935.529938599595,943.855469335807,913.412361936449,928.863582488447,938.351156683685,961.499931611043,978.053430616845,1018.361971072,1061.19773107669,1107.72817478721,1163.30272721647,1226.54054771906,1285.86452755948,1365.40234434284,1463.21357310715,1499.72831129858,1565.90033409032,1595.91503746764,1620.82328956606
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zimbabwe,ZWE,1272.05103240594,1309.00499437726,1164.25359368118,1152.45044187698,1234.96618005914,1214.69345969045,1317.50986222731,1330.67628509459,1347.97179778859,1317.96884269294,1261.16308659117,1264.43062086962,1139.59007020353,935.930157705098,871.66710533853,811.562953260637,772.472586087262,732.769982798474,593.127246681776,652.288732582776,719.979516975012,813.834010469181,913.530629576289,942.038655365388,939.78027265837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
